* ---------------------------------------------------------------------------- * RELATORIO DE FATURAMENTO - VENDAS * ----------------------------------------------------------------------------- *  Rel:0000136;;;;;;;;;;;;;;;;;;;;;;;;;;
Usuario:SMART GROUP LAMINADOS                                                                                                                                        Rech Informática Ltd    Quarta, 10/06/2026 15:09:43;;;;;;;;;;;;;;;;;;;;;;;;;;
Empresa:SMART GROUP IND.LAMINADOS SINT.L                Sigla:SMT                          CNPJ:19.551.393/0001-50  IE:294/0027549                                                                Data da Empresa:30/06/2026;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cliente: Exclui 1383, 1384; Dt./hr.fatur: 01/01/2025 a 31/12/2026; CFOP: Inclui 5101, 5102, 5124, 6101, 6102, 6124, 5125, 6108, 6107, 6122, 5911, 6911;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Entid.proces: Pedido, Venda do PDV, Retirada, Nota fiscal; Pos.detalhada ped: Não faturados, Faturados; Pos.item: Faturado; Tp.cód.fiscal OP: Cobradas;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Tp.nat.OP: Normal; Custo mat.vend: Sobre valor médio das saídas; Deduz imp.vlr.cotação frete: Sim; Dt.ref.p/index.moeda: 00/00/0000;";;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
Dt.ent.item;Dt.faturam;Pedido;Produto;Desc.completa;Grupo;Descrição;Nro.nota;Nat.oper;Qtd.item/Ft;UN;Qtd.solic.item;Valor Fat+Valor IPI+Valor Frete;Vlr.unit.líq;Descr.Pos.item;Cliente;Razão social;Abreviação;Cidade;UF;Sig.emp;Frete;Preço ven;Diferença;Comis.prod;Comissão/Metros;
08/01/2025;17/01/2025;67;9726;RAFIA GLOW OURO LIGHT;2;PRODUCAO;16541;6124;145,500;M;160,000;501,98;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;17/01/2025;67;9727;RAFIA GLOW PRATA;2;PRODUCAO;16541;6124;106,500;M;120,000;367,43;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;17/01/2025;67;9728;RAFIA GLOW PRETO;2;PRODUCAO;16541;6124;116,500;M;120,000;401,93;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;17/01/2025;70;9808;NAPA LEZARD PARIS PU 1.0 NUDE 658;2;PRODUCAO;16534;5101;295,000;M;300,000;11.151,00;37,80;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-36,80;0,00;0,00;
08/01/2025;17/01/2025;70;10686;NAPA LEZARD PARIS PU 1.0 CAMEL 1165;2;PRODUCAO;16533;5101;98,500;M;100,000;3.723,30;37,80;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-36,80;0,00;0,00;
08/01/2025;20/01/2025;68;619;NAPA SOFT + GRAVAÇÃO CROCO NATURAL;2;PRODUCAO;16545;6124;79,000;M;80,000;272,55;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;20/01/2025;68;5342;GRAVAÇÃO CROCO NEW WHISKY;2;PRODUCAO;16545;6124;158,500;M;160,000;546,83;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;20/01/2025;68;9732;RAFIA OFF WHITE;2;PRODUCAO;16545;6124;512,000;M;520,000;1.766,40;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;20/01/2025;68;9733;RAFIA PRETO;2;PRODUCAO;16545;6124;200,000;M;200,000;690,00;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;21/01/2025;68;611;T + GRAVAÇÃO CROCO BRANCO;2;PRODUCAO;16575;6124;76,500;M;80,000;263,93;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;21/01/2025;68;621;NAPA SOFT + GRAVAÇÃO CROCO OFF WHITE;2;PRODUCAO;16575;6124;200,000;M;200,000;690,00;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;22/01/2025;68;9730;RAFIA NATURAL;2;PRODUCAO;16600;6124;118,500;M;120,000;408,83;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
08/01/2025;22/01/2025;68;9731;RAFIA NEW WHISKY;2;PRODUCAO;16600;6124;195,500;M;200,000;674,48;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
09/01/2025;09/01/2025;0;6496;NAPAS SINTÉTICO;13;SUBSTRATO;16427;5102;3.092,200;M;3.092,200;3.092,20;1,00;Faturado;819;DELSON CHARLES FOGACA LIMA;;NOVO HAMBURGO;RS;SMT;0,0000;1,0000;0,00;0,00;0,00;
09/01/2025;15/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16496;5124;489,500;KG;488,000;396,50;0,81;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
09/01/2025;15/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16507;5124;659,000;KG;666,000;533,79;0,81;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
09/01/2025;15/01/2025;76;10597;NAPA FIRENZE METALCOR OURO - APLICAÇÃO DE ANTI FUN;2;PRODUCAO;16496;5124;489,500;M;488,000;2.491,56;5,09;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
09/01/2025;15/01/2025;81;10879;FIRENZE PEWTER - ANTIFUNGO;2;PRODUCAO;16507;5124;659,000;M;666,000;3.354,31;5,09;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
09/01/2025;17/01/2025;74;10136;GRAVAÇÃO BABY CROCO NEW ANTIQUE;2;PRODUCAO;16543;6124;37,000;M;40,000;292,30;7,90;Faturado;835;SOFTLI IND.COM.DE CALC.LTDA;;IPIRA;BA;SMT;0,0000;1,0000;-6,90;0,00;0,00;
09/01/2025;17/01/2025;75;11120;NAPA PELICA PU 1.0 CAPUCCINO 1278;2;PRODUCAO;16532;5101;596,000;M;600,000;21.754,00;36,50;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-35,50;0,00;0,00;
09/01/2025;22/01/2025;79;7944;NAPA METAL MALIBU PU 1.0 ROSA VELHO 1180;2;PRODUCAO;16594;5101;284,500;M;300,000;13.115,45;46,10;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,10;0,00;0,00;
09/01/2025;23/01/2025;80;9146;METALIZADO PREMIUM PU 0.9 GRAFITE 914 (VENDA BEIRA RIO);2;PRODUCAO;16609;5101;504,000;M;500,000;28.098,00;55,75;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-54,75;0,00;0,00;
10/01/2025;15/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16497;5124;143,500;KG;142,000;116,24;0,81;Faturado;30;A. GRINGS S.A.;FABIO;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
10/01/2025;15/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16497;5124;227,000;KG;227,000;183,87;0,81;Faturado;30;A. GRINGS S.A.;FABIO;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
10/01/2025;15/01/2025;91;11446;P NAPA STRETCH SOFT METALIZADA BRONZE APL ANTI FUNGO;2;PRODUCAO;16497;5124;143,500;M;142,000;730,42;5,09;Faturado;30;A. GRINGS S.A.;FABIO;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
10/01/2025;15/01/2025;91;11972;NAPA STRETCH SOFT METALIZADO OURO ANTIFUNGO;2;PRODUCAO;16497;5124;227,000;M;227,000;1.155,43;5,09;Faturado;30;A. GRINGS S.A.;FABIO;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
10/01/2025;16/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16523;5124;116,500;KG;116,900;94,37;0,81;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
10/01/2025;16/01/2025;87;10917;NAPA TRESSE VALENCIA PU 1.0 PRETO 01 VENDA BR;2;PRODUCAO;16516;5101;306,500;M;300,000;14.083,68;45,95;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-44,95;0,00;0,00;
10/01/2025;16/01/2025;91;11445;NAPA STRETCH SOFT METALIZADO MATELASSE BRONZE ANTIFUNGO;2;PRODUCAO;16523;5124;116,500;M;116,900;592,99;5,09;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
10/01/2025;17/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16526;5124;159,000;KG;156,800;128,79;0,81;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
10/01/2025;17/01/2025;83;6719;CROCODILE PRETO;2;PRODUCAO;16540;6124;39,200;M;40,000;135,24;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
10/01/2025;17/01/2025;83;11235;P RAFIA GLOW ONIX;2;PRODUCAO;16542;6124;77,500;M;80,000;267,38;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;0,00;0,00;
10/01/2025;17/01/2025;91;11448;P NAPA STRETCH SOFT METAL PONTILHADO OURO ANTI FUNGO;2;PRODUCAO;16526;5124;159,000;M;156,800;809,31;5,09;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
10/01/2025;20/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16558;5124;102,000;M;100,000;148,92;1,46;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;0,0100;-1,45;0,00;0,00;
10/01/2025;20/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16558;5124;198,700;M;200,000;290,10;1,46;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;0,0100;-1,45;0,00;0,00;
10/01/2025;20/01/2025;85;10726;NAPA PESPONTO BERLIM PU 1.2 (M O/I 2024) PRETO 01;2;PRODUCAO;16558;5124;198,700;M;200,000;1.160,41;5,84;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-4,84;0,00;0,00;
10/01/2025;20/01/2025;85;11130;NAPA PESPONTO BERLIM PU 1.2 (M O/I 2024) AVELA 1248;2;PRODUCAO;16558;5124;102,000;M;100,000;595,68;5,84;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-4,84;0,00;0,00;
10/01/2025;20/01/2025;86;10656;NAPA PESPONTO LISBOA PU 1.0 BRANCO OFF (VENDA BEIRA;2;PRODUCAO;16555;5101;148,000;M;150,000;6.704,40;45,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-44,30;0,00;0,00;
10/01/2025;20/01/2025;88;10932;NOBUCK TUNISIA PU 1.2 CINZA 1235 VENDA BR;2;PRODUCAO;16554;5101;394,500;M;400,000;17.219,93;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;0,00;0,00;
10/01/2025;20/01/2025;88;11044;NOBUCK TUNISIA PU 1.2 NUDE 658 (VENDA BEIRA RIO);2;PRODUCAO;16548;5101;723,500;M;1.000,000;31.580,78;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;0,00;0,00;
10/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16572;5124;124,000;M;121,481;145,08;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
10/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16574;5124;159,500;M;162,370;186,62;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
10/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16582;5124;200,000;M;200,933;234,00;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
10/01/2025;21/01/2025;82;7330;GRAVAÇÃO ZURICH PRETO;2;PRODUCAO;16572;5124;124,000;M;121,481;784,92;6,33;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-5,33;0,00;0,00;
10/01/2025;21/01/2025;82;11236;GRAVACAO PESPONTO MASCAVO;2;PRODUCAO;16574;5124;159,500;M;162,370;913,94;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
10/01/2025;21/01/2025;82;11237;P GRAVACAO PESPONTO CONHAQUE;2;PRODUCAO;16582;5124;200,000;M;200,933;1.146,00;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
10/01/2025;21/01/2025;88;11013;NOBUCK TUNISIA PU 1.2 BRANCO OFF (VENDA BEIRA RIO);2;PRODUCAO;16576;5101;462,000;M;500,000;20.166,30;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;0,00;0,00;
10/01/2025;21/01/2025;88;11031;NOBUCK TUNISIA PU 1.2 VERDE ESCURO (SG-10372);2;PRODUCAO;16577;5101;189,500;M;200,000;8.271,68;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;0,00;0,00;
10/01/2025;22/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16587;5124;150,500;M;149,000;176,09;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
10/01/2025;22/01/2025;82;11247;P GRAVACAO PESPONTO FENDI;2;PRODUCAO;16587;5124;150,500;M;149,000;862,37;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
10/01/2025;22/01/2025;84;9277;CORTIÇA LISBOA PU 0.9 NATURAL;2;PRODUCAO;16586;5101;297,000;M;300,000;11.434,50;38,50;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-37,50;0,00;0,00;
10/01/2025;23/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16608;5124;1.562,500;M;1.583,407;1.828,13;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
10/01/2025;23/01/2025;82;10326;GRAVAÇÃO PESPONTO PRETO;2;PRODUCAO;16608;5124;1.562,500;M;1.583,407;8.953,13;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
10/01/2025;23/01/2025;89;11210;P NAPA ONCA MALI PU 1.0 MULTI CREME 985;2;PRODUCAO;16613;5101;185,000;M;200,000;9.231,50;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;0,00;0,00;
10/01/2025;23/01/2025;89;11212;P NAPA ONCA MALI PU 1.0 MULTI CAMEL 1165;2;PRODUCAO;16612;5101;192,500;M;200,000;9.605,75;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;0,00;0,00;
13/01/2025;14/01/2025;94;11848;NEW BASE VITÓRIA WZ 1.1 BLACK (P);13;SUBSTRATO;16472;5101;400,000;M;400,000;8.920,00;22,30;Faturado;331;CALCADOS DIVALORI LTDA;;TRES COROAS;RS;SMT;0,0000;22,3000;0,00;0,00;0,00;
13/01/2025;17/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16527;5124;201,500;KG;200,000;163,22;0,81;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
13/01/2025;17/01/2025;99;10597;NAPA FIRENZE METALCOR OURO - APLICAÇÃO DE ANTI FUN;2;PRODUCAO;16527;5124;201,500;M;200,000;1.025,64;5,09;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
13/01/2025;21/01/2025;0;8939;MISTURA ANTIFUNGO METALIZADO 25%;6;MISTURA;16583;5124;267,000;KG;276,000;216,27;0,81;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;0,19;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;38,000;M;49,592;44,46;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;59,000;M;62,222;69,03;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;60,000;M;62,222;70,20;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;60,000;M;62,222;70,20;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;61,000;M;60,890;71,37;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;61,000;M;62,222;71,37;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;61,000;M;62,222;71,37;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;61,500;M;62,222;71,96;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;62,000;M;61,903;72,54;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;76,000;M;76,670;88,92;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16585;5124;81,400;M;81,185;95,24;1,17;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;0,00;0,00;
13/01/2025;21/01/2025;93;10779;GRAVAÇÃO PESPONTO NUDE;2;PRODUCAO;16585;5124;76,000;M;76,670;435,48;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;10872;GRAVACAO PESPONTO BRANCO NEVE;2;PRODUCAO;16585;5124;38,000;M;49,592;217,74;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11236;GRAVACAO PESPONTO MASCAVO;2;PRODUCAO;16585;5124;62,000;M;61,903;355,26;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11248;GRAVACAO PESPONTO NAVYI;2;PRODUCAO;16585;5124;81,400;M;81,185;466,42;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11965;GRAVACAO PESPONTO QUARTZO AZUL;2;PRODUCAO;16585;5124;59,000;M;62,222;338,07;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11966;GRAVACAO PESPONTO CORAL;2;PRODUCAO;16585;5124;60,000;M;62,222;343,80;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11967;GRAVACAO PESPONTO OCRE;2;PRODUCAO;16585;5124;61,000;M;60,890;349,53;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11968;GRAVACAO PESPONTO LARANJA;2;PRODUCAO;16585;5124;61,500;M;62,222;352,40;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11969;GRAVACAO PESPONTO IOGURTE;2;PRODUCAO;16585;5124;60,000;M;62,222;343,80;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11970;GRAVAÇÃO PESPONTO AZUL AQUA;2;PRODUCAO;16585;5124;61,000;M;62,222;349,53;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;93;11971;GRAVACAO PESPONTO BRULE;2;PRODUCAO;16585;5124;61,000;M;62,222;349,53;5,73;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;0,00;0,00;
13/01/2025;21/01/2025;98;11068;NAPA STRETCH METAL PRATA;2;PRODUCAO;16583;5124;267,000;M;276,000;1.359,03;5,09;Faturado;30;A. GRINGS S.A.;;IGREJINHA;RS;SMT;0,0000;1,0000;-4,09;0,00;0,00;
13/01/2025;24/01/2025;0;11203;MISTURA JR TROCA DE COR NAPA SKIN TAUPE P/ CAMEL (SG-10492);6;MISTURA;16625;5124;297,500;M;300,000;1.909,95;6,42;Faturado;31;CALCADOS BEBECE LTDA;;TRES COROAS;RS;SMT;0,0000;1,0000;-5,42;0,00;0,00;
13/01/2025;24/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16622;5124;100,000;M;103,200;160,00;1,60;Faturado;31;CALCADOS BEBECE LTDA;;TRES COROAS;RS;SMT;0,0000;0,0100;-1,59;0,00;0,00;
13/01/2025;24/01/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;16622;5124;120,000;M;119,130;192,00;1,60;Faturado;31;CALCADOS BEBECE LTDA;;TRES COROAS;RS;SMT;0,0000;0,0100;-1,59;0,00;0,00;
13/01/2025;24/01/2025;100;11127;GRAVACAO VENETTA PRETO;2;PRODUCAO;16622;5124;120,000;M;119,130;756,00;6,30;Faturado;31;CALCADOS BEBECE LTDA;;TRES COROAS;RS;SMT;0,0000;1,0000;-5,30;0,00;0,00;
13/01/2025;24/01/2025;100;11129;GRAVACAO VENETTA CANELA;2;PRODUCAO;16622;5124;100,000;M;103,200;630,00;6,30;Faturado;31;CALCADOS BEBECE LTDA;;TRES COROAS;RS;SMT;0,0000;1,0000;-5,30;0,00;0,00;
13/01/2025;24/01/2025;101;11206;GRAVACAO NEW FLOATER + TROCA DE COR TAUPE P/ CAMEL;2;PRODUCAO;16625;5124;297,500;M;300,000;3.712,80;12,48;Faturado;31;CALCADOS BEBECE LTDA;;TRES COROAS;RS;SMT;0,0000;1,0000;-11,48;0,00;0,00;
13/01/2025;24/01/2025;102;9146;METALIZADO PREMIUM PU 0.9 GRAFITE 914 (VENDA BEIRA RIO);2;PRODUCAO;16630;5101;1.014,000;M;1.000,000;56.530,50;55,75;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;;SAPIRANGA;RS;SMT;0,0000;1,0000;-54,75;0,00;0,00;
13/01/2025;29/01/2025;92;10339;TRAMA STRECH PRETO;2;PRODUCAO;16672;5124;90,000;M;96,000;513,00;5,70;Faturado;261;ENDUTEX BRASIL LTDA;;TRES COROAS;RS;SMT;0,0000;1,0000;-4,70;0,00;0,00;
